T     E/N       E-var/TT       M/N       M-var/T       Mabs/N       
      2.4000000     -1.2370957      1.4095087  -0.0035450271      8.8036752     0.45444918
      2.4000000     -1.2371162      1.4096167  -0.0036432027      8.8031692     0.45446811
      2.4000000     -1.2371795      1.4099273  -0.0037422000      8.8027201     0.45459308
      2.4000000     -1.2371228      1.4097308  -0.0038864713      8.8039636     0.45446366
      2.4000000     -1.2371510      1.4095327  -0.0043379847      8.8036346     0.45450552
      2.4000000     -1.2371262      1.4097291  -0.0043001483      8.8075884     0.45438572
      2.4000000     -1.2371262      1.4095750  -0.0049087121      8.8062103     0.45441466
      2.4000000     -1.2371592      1.4096906  -0.0041762321      8.8065691     0.45447281
      2.4000000     -1.2371907      1.4098928  -0.0034325019      8.8072774     0.45451303
      2.4000000     -1.2372231      1.4095907  -0.0036472772      8.8044642     0.45459983
      2.4000000     -1.2372048      1.4095595  -0.0034338675      8.8030759     0.45459064
      2.4000000     -1.2372244      1.4096089  -0.0029408271      8.8026110     0.45460233
      2.4000000     -1.2371769      1.4094618  -0.0034511000      8.8028816     0.45450529
      2.4000000     -1.2372306      1.4098071  -0.0033536661      8.8040301     0.45458890
      2.4000000     -1.2371617      1.4095568  -0.0028689816      8.8018196     0.45447639
      2.4000000     -1.2371819      1.4095592  -0.0025628773      8.8024898     0.45449472
      2.4000000     -1.2371679      1.4095588  -0.0024074307      8.8035194     0.45446827
      2.4000000     -1.2371783      1.4094916  -0.0023332309      8.8030600     0.45446277
      2.4000000     -1.2371468      1.4092356  -0.0023547047      8.8019092     0.45441669
      2.4000000     -1.2370814      1.4092160  -0.0021326101      8.8035453     0.45426903
      2.4000000     -1.2371246      1.4092556  -0.0016834227      8.8025648     0.45435060
      2.4000000     -1.2371637      1.4090752  -0.0015784283      8.8002595     0.45444937
      2.4000000     -1.2371525      1.4090966  -0.0025013232      8.8001804     0.45445092
      2.4000000     -1.2371169      1.4089032  -0.0029716637      8.8007807     0.45435172
      2.4000000     -1.2370996      1.4085551  -0.0025354645      8.7992505     0.45434931
      2.4000000     -1.2370942      1.4085448  -0.0023832261      8.7992152     0.45431519
      2.4000000     -1.2370495      1.4081741  -0.0019274014      8.7999917     0.45422008
      2.4000000     -1.2370609      1.4078673  -0.0018179439      8.7980878     0.45427552
      2.4000000     -1.2370672      1.4077680  -0.0015894091      8.7965791     0.45430797
      2.4000000     -1.2370420      1.4077183  -0.0011475087      8.7954660     0.45428396
      2.4000000     -1.2370738      1.4079006  -0.0013452396      8.7940049     0.45436183
      2.4000000     -1.2370987      1.4080058  -0.0016755709      8.7950049     0.45440523
      2.4000000     -1.2371941      1.4085913  -0.0015739690      8.7949275     0.45460687
      2.4000000     -1.2372034      1.4087248  -0.0024952354      8.7962747     0.45460066
      2.4000000     -1.2371952      1.4085671  -0.0023568065      8.7968702     0.45456322
      2.4000000     -1.2372142      1.4087163  -0.0025802031      8.7964200     0.45458713
      2.4000000     -1.2372085      1.4086320  -0.0030758265      8.7961843     0.45457241
      2.4000000     -1.2372475      1.4088961  -0.0039225508      8.7963654     0.45463767
      2.4000000     -1.2372523      1.4093300  -0.0039637990      8.7995491     0.45463821
      2.4000000     -1.2372191      1.4093081  -0.0038788754      8.8010090     0.45457066
      2.4000000     -1.2372264      1.4092430  -0.0033485554      8.8003905     0.45459269
      2.4000000     -1.2372886      1.4096048  -0.0032825702      8.8000703     0.45473204
      2.4000000     -1.2372538      1.4096763  -0.0035833167      8.8026462     0.45465182
      2.4000000     -1.2373042      1.4097356  -0.0036790598      8.8014059     0.45475268
      2.4000000     -1.2372671      1.4093750  -0.0039279238      8.8023653     0.45464575
      2.4000000     -1.2372684      1.4094466  -0.0036037393      8.8011009     0.45467208
      2.4000000     -1.2372490      1.4092822  -0.0037304309      8.7995659     0.45466691
      2.4000000     -1.2372250      1.4093173  -0.0034544672      8.7981213     0.45465637
      2.4000000     -1.2372865      1.4094631  -0.0039145425      8.7972632     0.45482066
      2.4000000     -1.2373211      1.4094499  -0.0039830440      8.7970118     0.45488928
      2.4000000     -1.2373151      1.4092112  -0.0045245990      8.7951164     0.45490977
      2.4000000     -1.2373301      1.4091657  -0.0047559223      8.7938837     0.45495618
      2.4000000     -1.2373297      1.4093047  -0.0048748161      8.7936395     0.45498329
      2.4000000     -1.2373953      1.4094610  -0.0048618183      8.7909519     0.45514516
      2.4000000     -1.2373582      1.4090249  -0.0043932580      8.7910090     0.45508293
      2.4000000     -1.2373246      1.4088762  -0.0042911789      8.7897834     0.45505656
      2.4000000     -1.2373574      1.4088379  -0.0039456592      8.7878152     0.45511991
      2.4000000     -1.2373718      1.4090088  -0.0036955492      8.7874936     0.45518722
      2.4000000     -1.2373707      1.4087526  -0.0030986915      8.7853387     0.45521117
      2.4000000     -1.2373912      1.4085671  -0.0027245284      8.7829042     0.45525852
      2.4000000     -1.2374318      1.4090345  -0.0026739906      8.7853754     0.45529682
      2.4000000     -1.2373806      1.4087042  -0.0026882947      8.7852194     0.45517565
      2.4000000     -1.2373590      1.4086617  -0.0028918141      8.7879598     0.45507642
      2.4000000     -1.2373548      1.4088747  -0.0030371012      8.7886181     0.45509205
      2.4000000     -1.2373096      1.4087677  -0.0028655466      8.7902288     0.45500643
      2.4000000     -1.2373383      1.4092426  -0.0032319613      8.7919847     0.45505147
      2.4000000     -1.2373399      1.4091695  -0.0036462948      8.7908666     0.45505939
      2.4000000     -1.2373481      1.4093094  -0.0034891815      8.7934203     0.45506863
      2.4000000     -1.2373552      1.4090825  -0.0029593742      8.7903919     0.45510575
      2.4000000     -1.2373844      1.4091743  -0.0037384771      8.7899457     0.45517577
      2.4000000     -1.2373855      1.4091098  -0.0043322759      8.7894722     0.45517963
      2.4000000     -1.2373455      1.4088636  -0.0044009407      8.7887959     0.45508982
      2.4000000     -1.2373977      1.4090402  -0.0040554833      8.7873665     0.45518321
      2.4000000     -1.2373533      1.4086946  -0.0040983444      8.7858612     0.45508500
      2.4000000     -1.2373303      1.4089107  -0.0037234142      8.7899652     0.45500051
      2.4000000     -1.2373498      1.4090270  -0.0033176622      8.7921213     0.45498202
      2.4000000     -1.2373164      1.4088272  -0.0035315075      8.7904044     0.45495129
      2.4000000     -1.2373633      1.4088665  -0.0038317896      8.7886579     0.45504484
      2.4000000     -1.2373360      1.4084150  -0.0034791949      8.7843396     0.45503237
      2.4000000     -1.2372910      1.4084380  -0.0033365890      8.7849102     0.45494773
      2.4000000     -1.2372806      1.4083840  -0.0028662130      8.7852833     0.45492494
      2.4000000     -1.2372720      1.4083226  -0.0030330959      8.7841425     0.45492751
      2.4000000     -1.2372351      1.4080974  -0.0033723971      8.7848273     0.45483891
      2.4000000     -1.2371928      1.4079990  -0.0031989443      8.7867420     0.45473103
      2.4000000     -1.2371652      1.4079602  -0.0031383041      8.7884644     0.45465866
      2.4000000     -1.2371973      1.4078241  -0.0026301662      8.7898552     0.45468973
      2.4000000     -1.2372082      1.4078418  -0.0024523634      8.7905259     0.45468874
      2.4000000     -1.2371814      1.4076543  -0.0024898406      8.7902183     0.45462805
      2.4000000     -1.2371669      1.4072451  -0.0020155390      8.7892366     0.45457709
      2.4000000     -1.2371364      1.4072775  -0.0020977190      8.7916498     0.45448328
